Country Name,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
"Egypt, Arab Rep.",Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,..,..,6.8594756923,7.2949466868,6.9484252307,6.460277819,6.7026723327,7.2968429071,6.7798447889,6.7932881945,6.556094349,..,..,..
"Egypt, Arab Rep.",Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,..,..,26551000000,31431000000,34698900000,39435700000,49747100000,62650000000,67094700000,76067600000,84594000000,..,..,..
"Egypt, Arab Rep.","Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,22.0065664755,23.7513597934,27.4361906754,28.4627234207,26.9487120093,27.813620494,25.2550973319,29.665721329,26.154816333,..,..,..
"Egypt, Arab Rep.","Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,..,..,40.6278855032,41.6731344938,49.3650470603,51.2001238567,48.8777676786,49.1688349721,44.9386633508,46.6454316185,43.9925750928,..,..,..
"Egypt, Arab Rep.","Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,..,..,27280000000,31571400000,48268600000,58534900000,67058000000,80254700000,76617500000,89593000000,91245000000,..,..,..
"Egypt, Arab Rep.",Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..,7.4489968781,5.8266114775,5.4871699263,5.0421921027,5.6346430117,4.88347382,4.8463548671,4.5885794605,4.2388889685,..,..,..
"Egypt, Arab Rep.",Taxes on international trade (current LCU),GC.TAX.INTT.CN,..,..,9234000000,7745000000,9653600000,10369500000,14021000000,14091000000,14702600000,13857900000,14788000000,..,..,..
"Egypt, Arab Rep.","Teachers in primary education, both sexes (number)",SE.PRM.TCHR,345828,352911,362679,373104,376698,368785,..,382488,380111,..,..,477980,..,..
"Egypt, Arab Rep.","Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,473713,490647,487709,..,..,..,..,549344,..,..,..,..,..,..
"Egypt, Arab Rep.","Teachers in secondary education, female (number)",SE.SEC.TCHR.FE,188676,198138,201391,..,..,..,..,244444,..,..,..,..,..,..
"Egypt, Arab Rep.","Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,471620000,731960000,197250000,385660000,419750000,119870000,156660000,204150000,180970000,183120000,193850000,164530000,185970000,..
"Egypt, Arab Rep.",Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,175.88999,210.5953,245.76578,253.01985,262.06731,269.52786,275.26451,..,..
"Egypt, Arab Rep.",Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,8.5,..,..,9.4,..,..,9.6,..,..,..,..,..,..,..
"Egypt, Arab Rep.",Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,-5068689676.15981,-1897386499.25094,-1688022284.12254,-1474829157.17538,1612820512.82053,-5841673091.75021,-14226416269.0751,-37591097646.4926,-30831055945.8853,-14216898042.5406,-27745311577.8488,-27331508121.0127,-23882292096.1082,..
"Egypt, Arab Rep.",Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,4.3262542122,4.2891965648,5.8857066528,5.8857066528,5.8857066528,5.8857066528,5.8857066528,5.8857066528,11.2320114551,..,11.2320114551,..,..,..
"Egypt, Arab Rep.",Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,..,..,14.5850154538,11.6998362976,11.5033999495,..,..,..,5.7545533274,..,..,..,..,..
"Egypt, Arab Rep.",Theoretical duration of primary education (years),SE.PRM.DURS,5,5,5,6,6,6,6,6,6,6,6,6,6,..
"Egypt, Arab Rep.",Theoretical duration of secondary education (years),SE.SEC.DURS,6,6,6,6,6,6,6,6,6,6,6,6,6,..
"Egypt, Arab Rep.",Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,211,209,209,209,165,165,179,179,179,179,179
"Egypt, Arab Rep.",Time required to enforce a contract (days),IC.LGL.DURS,..,..,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010
"Egypt, Arab Rep.",Time required to get electricity (days),IC.ELC.TIME,..,..,..,..,..,..,..,64,64,64,64,64,64,64
"Egypt, Arab Rep.",Time required to obtain an operating license (days),IC.FRM.DURS,..,..,..,..,..,80.1,42.7,..,..,..,..,138.9,..,..
"Egypt, Arab Rep.",Time required to register property (days),IC.PRP.DURS,..,..,194,194,194,194,73,73,73,73,73,63,63,63
"Egypt, Arab Rep.",Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,..,..,..,..,..,..,8.8,..,..,..,..,3.1,..,..
"Egypt, Arab Rep.",Time to export (days),IC.EXP.DURS,..,..,..,27,20,15,14,14,12,12,12,12,12,..
"Egypt, Arab Rep.",Time to import (days),IC.IMP.DURS,..,..,..,32,28,21,18,18,15,15,15,15,15,..
"Egypt, Arab Rep.",Time to prepare and pay taxes (hours),IC.TAX.DURS,..,..,..,504,595.5,711,711,480,433,433,392,392,392,392
"Egypt, Arab Rep.",Time to resolve insolvency (years),IC.ISV.DURS,..,..,..,..,..,..,..,..,..,..,..,..,2.5,2.5
"Egypt, Arab Rep.",Total amount of debt rescheduled (current US$),DT.TXR.DPPG.CD,22256000,2925000,1088000,995000,503000,790000,0,0,0,0,0,0,0,..
"Egypt, Arab Rep.",Total change in external debt stocks (current US$),DT.DOD.DECT.CD.CG,-1881704000,-1895541000,1046614000,-811116000,700416000,3587146000,-662056000,1494405000,1473567000,-1396481000,4851612000,4447432000,-4820154000,..
"Egypt, Arab Rep.",Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,1.8229648995,1.9667973559,2.6816856864,2.4948702244,2.2522043503,2.172931581,1.9846229979,1.5511650168,1.4036175894,1.5188453645,1.2451317151,1.2777554593,2.1467506972,..
"Egypt, Arab Rep.",Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,8.9135903142,8.2757214233,16.6637310713,23.7062659482,24.0859787767,21.1597631704,26.4725317502,12.1178152304,11.9884187763,13.9236805994,12.1243551517,10.9321804364,..,..
"Egypt, Arab Rep.",Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,47.2439604626,49.8416389501,49.8663961943,72.9821978272,84.8551384176,94.0960838936,102.2544315475,99.511411848,101.3325072742,53.0302758312,39.1843891507,37.2067842401,37.671626237,..
"Egypt, Arab Rep.","Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,13785041208.3986,13598234046.3646,15338515010.149,21856785236.5931,26006844917.5056,32214421941.8472,34330505078.0226,34896677828.6998,37028502251.591,18637544531.7575,15672468061.2584,16536237509.56,14927002166.4156,..
"Egypt, Arab Rep.",Total reserves in months of imports,FI.RES.TOTL.MO,..,..,..,7.3290604792,7.3648050023,6.9505652592,5.9706004997,7.3582744354,6.7012130872,3.2853162854,2.4877953558,2.730039748,2.217444104,..
"Egypt, Arab Rep.",Total reserves minus gold (current US$),FI.RES.XGLD.CD,13117578808.3986,12925786046.3646,14273202212.149,20609055863.5931,24461557386.7056,30187705756.8472,32216142828.0226,32252965328.6998,33611731751.591,14915683531.7575,11627543645.2584,13608098009.56,11995216166.4156,..
"Egypt, Arab Rep.",Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,..,..,..,54.4,46.4,45.1,44,43,43.1,44.2,43.2,40.6,44.8,45
"Egypt, Arab Rep.",Trade (% of GDP),NE.TRD.GNFS.ZS,39.0179359012,39.8104265403,57.8199049035,62.9526464734,61.5185366359,65.0778732546,71.680625349,56.5534446363,47.9363500746,45.2556341624,43.2751507458,42.8392174756,39.2420905086,..
"Egypt, Arab Rep.",Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,..,..,..,28.0431473669,25.7747116505,26.2768801772,26.1191959799,18.7610088275,17.6001621316,14.0715840741,14.540971463,12.7473030696,13.7462721991,..
"Egypt, Arab Rep.","Trademark applications, direct nonresident",IP.TMK.NRES,3159,3216,2505,2947,3208,3146,3340,2828,3942,4493,4314,4492,..,..
"Egypt, Arab Rep.","Trademark applications, direct resident",IP.TMK.RESD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.","Trademark applications, total",IP.TMK.TOTL,3159,3216,2505,2947,3208,3146,3340,2828,3942,4493,4314,4492,..,..
"Egypt, Arab Rep.",Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,..,..,..,32.8444773578,34.6671971807,35.3471077743,33.0798294119,31.4446395208,33.5172326192,43.0855731589,41.5585937317,..,..,..
"Egypt, Arab Rep.",Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,..,..,..,39.2462713255,43.9833984565,45.9775208784,44.8203244567,44.6631832105,50.6154308016,49.3114479397,48.5556341197,..,..,..
"Egypt, Arab Rep.","Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,..,..,..,32.409544753,34.0208869193,34.844108828,32.7554301358,31.1266833335,33.2511446213,42.8399757571,40.7358913575,51.5784574104,44.6870889961,..
"Egypt, Arab Rep.","Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,..,..,..,35.5087979749,39.1133354078,41.9553212851,41.5636762059,40.9129398932,44.6768177093,46.0148120771,45.9186402762,43.0553947232,46.3652112265,..
"Egypt, Arab Rep.",Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,..,..,..,47.4132620928,47.9407845292,47.3219190624,44.5316933954,50.4891513553,53.0430180371,45.7533958645,46.589082251,..,..,..
"Egypt, Arab Rep.",Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,..,..,..,17.130866483,17.3392818958,18.6885396212,17.8469543924,19.8831188161,17.2389903702,16.7758397441,16.8303657518,..,..,..
"Egypt, Arab Rep.","Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,..,..,..,46.7854069632,47.0470110632,46.6485152983,44.0949907474,49.9786243367,52.6219179233,45.4925912767,45.6667953029,33.1133806095,32.9145659798,..
"Egypt, Arab Rep.","Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,..,..,..,15.499471836,15.4193894133,17.0536311914,16.5501933023,18.2135886101,15.2163721234,15.6543185307,15.916330302,18.3669862321,17.9501106302,..
"Egypt, Arab Rep.","Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,61,61,71,72,64,64,62,65,63,62,59,55,54,..
"Egypt, Arab Rep.",Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,87,82,70,79,87,90,91,91,89,88,88,86,..,..
"Egypt, Arab Rep.","Undisbursed external debt, official creditors (UND, current US$)",DT.UND.OFFT.CD,1700494000,1723416000,7430925000,6624821000,8803760000,6671042000,8398355000,9081801000,11722967000,11831582000,11235124000,9915260000,8797291000,..
"Egypt, Arab Rep.","Undisbursed external debt, private creditors (UND, current US$)",DT.UND.PRVT.CD,208407000,135586000,182798000,166799000,127426000,327596000,302121000,215533000,199360000,214115000,661341000,142497000,108703000,..
"Egypt, Arab Rep.","Undisbursed external debt, total (UND, current US$)",DT.UND.DPPG.CD,1908901000,1859003000,7613723000,6791620000,8931186000,6998638000,8700475000,9297334000,11922327000,12045698000,11896464000,10057757000,8905994000,..
"Egypt, Arab Rep.",Unemployment with primary education (% of total unemployment),SL.UEM.PRIM.ZS,..,..,..,..,..,..,3,4,3.5,7.5,8.6999998093,4.0999999046,..,..
"Egypt, Arab Rep.","Unemployment with primary education, female (% of female unemployment)",SL.UEM.PRIM.FE.ZS,..,..,..,..,..,..,1.2000000477,4.0999999046,2.2999999523,2.7000000477,..,1.2999999523,..,..
"Egypt, Arab Rep.","Unemployment with primary education, male (% of male unemployment)",SL.UEM.PRIM.MA.ZS,..,..,..,..,..,..,4.8000001907,3.9000000954,5.0999999046,11.1000003815,..,6.3000001907,..,..
"Egypt, Arab Rep.",Unemployment with secondary education (% of total unemployment),SL.UEM.SECO.ZS,..,..,..,..,..,..,62.2999992371,55.7000007629,53.2000007629,50,51.9000015259,47.0999984741,..,..
"Egypt, Arab Rep.","Unemployment with secondary education, female (% of female unemployment)",SL.UEM.SECO.FE.ZS,..,..,..,..,..,..,65.4000015259,56.7000007629,54,53.7000007629,..,50.7999992371,..,..
"Egypt, Arab Rep.","Unemployment with secondary education, male (% of male unemployment)",SL.UEM.SECO.MA.ZS,..,..,..,..,..,..,59.2000007629,54.5,52.2000007629,47.2000007629,..,44.4000015259,..,..
"Egypt, Arab Rep.",Unemployment with tertiary education (% of total unemployment),SL.UEM.TERT.ZS,..,..,..,..,..,..,31.7000007629,35.5,39.7000007629,32.0999984741,33.2000007629,31.1000003815,..,..
"Egypt, Arab Rep.","Unemployment with tertiary education, female (% of female unemployment)",SL.UEM.TERT.FE.ZS,..,..,..,..,..,..,32.2000007629,34,42,41.2000007629,..,40.0999984741,..,..
"Egypt, Arab Rep.","Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,..,..,..,..,..,..,31.2999992371,37.5,36.5,25.3999996185,..,24.3999996185,..,..
"Egypt, Arab Rep.","Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,22.2999992371,23.2999992371,26.1000003815,27.1000003815,25.2000007629,19.5,20.8999996185,23.3999996185,22.2000007629,26.6000003815,26.8999996185,27,27.7999992371,..
"Egypt, Arab Rep.","Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,22.7000007629,22.2000007629,24.3999996185,25.1000003815,24,18.7000007629,19.2999992371,23,22.6000003815,22.7000007629,24.1000003815,24.2000007629,..,..
"Egypt, Arab Rep.","Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,5.5,5.5999999046,6.6999998093,6.9000000954,6.5,5.5999999046,4.9000000954,5,4.8000001907,7.4000000954,8.1999998093,8.8000001907,8.5,..
"Egypt, Arab Rep.","Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,5.0999999046,5.8000001907,6.8000001907,7.0999999046,6.8000001907,5.9000000954,5.5999999046,5.1999998093,4.9000000954,8.8999996185,9.3000001907,9.8999996185,..,..
"Egypt, Arab Rep.","Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,9,9.3999996185,10.6999998093,11.1999998093,10.6000003815,8.8999996185,8.6999998093,9.3999996185,9,12,12.6999998093,13.1999998093,13.1999998093,..
"Egypt, Arab Rep.","Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9,9.3999996185,10.6999998093,11.1999998093,10.6000003815,8.8999996185,8.6999998093,9.3999996185,9,12,12.6999998093,13.1999998093,..,..
"Egypt, Arab Rep.","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,45.7000007629,51.7000007629,50,60.5999984741,56.0999984741,48.2000007629,50.7999992371,56.7000007629,54.5999984741,57.5,59.2999992371,61.2999992371,64.8000030518,..
"Egypt, Arab Rep.","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,51.0999984741,..,62.2000007629,55.2000007629,47.9000015259,53.9000015259,56.0999984741,54.0999984741,53.2000007629,57.0999984741,52.2000007629,..,..
"Egypt, Arab Rep.","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,17.2000007629,19.3999996185,21.8999996185,22.7000007629,20.8999996185,17.2999992371,15.8000001907,15.1000003815,14.8000001907,24.2999992371,29.2000007629,33.7000007629,32.7000007629,..
"Egypt, Arab Rep.","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,19.2000007629,..,23.2999992371,20.6000003815,17.2000007629,16.7999992371,14.8999996185,14.6999998093,22.5,28.1000003815,28.7000007629,..,..
"Egypt, Arab Rep.","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,25.5,29,30.3999996185,33.7000007629,31.3999996185,26.1000003815,25.7999992371,27,26.2999992371,33.9000015259,37.9000015259,41.7000007629,42,..
"Egypt, Arab Rep.","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,27.7000007629,..,34.0999984741,29.8999996185,24.7999992371,25.3999996185,24.8999996185,24.7999992371,29.7000007629,34.7000007629,34.2999992371,..,..
"Egypt, Arab Rep.",Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,13.7,..,..,12.3,..,..,11.6,..,..,..,..,..,..,..
"Egypt, Arab Rep.",Urban population,SP.URB.TOTL,29245289,29818704,31632326,32245344,32853623,33430823,34005539,34621623,35293215,36028683,36835901,37695884,38581068,..
"Egypt, Arab Rep.",Urban population (% of total),SP.URB.TOTL.IN.ZS,42.797,42.843,42.981,43.027,43.073,43.078,43.058,43.039,43.019,43,43.002,43.025,43.069,..
"Egypt, Arab Rep.",Urban poverty gap at national poverty lines (%),SI.POV.URGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,9.3,..,10.1,..,..,..,11,..,15.3,..,..,..,..,..
"Egypt, Arab Rep.","Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,177097000,170820000,211091000,194272000,204484000,214794000,209360000,1408494000,1383643000,1379366000,1380849000,1383616000,1301686000,..
"Egypt, Arab Rep.",Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",Value lost due to electrical outages (% of sales),IC.FRM.OUTG.ZS,..,..,..,..,..,4.8,3.2,..,..,..,..,7.8,..,..
"Egypt, Arab Rep.",Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,..,..,..,..,..,87,68,..,..,..,62,..,..,..
"Egypt, Arab Rep.","Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,38.2999992371,28.7999992371,46,45.4000015259,43.5,48.7000007629,..,46,44.7999992371,44,40.9000015259,46,..,..
"Egypt, Arab Rep.","Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,19.3999996185,18.7999992371,21.2000007629,20.5,20.3999996185,21.6000003815,..,18.8999996185,17.7000007629,18,17.1000003815,21.2999992371,..,..
"Egypt, Arab Rep.","Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,22.8999996185,20.6000003815,26.2000007629,25.2999992371,24.7999992371,27.2999992371,..,24.2999992371,23.1000003815,23.1000003815,21.7999992371,26.3999996185,..,..
"Egypt, Arab Rep.","Wage and salaried workers, female (% of females employed)",SL.EMP.WORK.FE.ZS,57.2000007629,64.8000030518,49.2999992371,50.7999992371,53.7000007629,47.9000015259,..,50.2000007629,52,52.7999992371,56.2999992371,51.7999992371,..,..
"Egypt, Arab Rep.","Wage and salaried workers, total (% of total employed)",SL.EMP.WORK.ZS,59.9000015259,61.5,56.5,60,61.7999992371,58.5,..,60.5999984741,62.2000007629,61.2000007629,62.5,61.0999984741,..,..
"Egypt, Arab Rep.","Wage and salary workers, male (% of males employed)",SL.EMP.WORK.MA.ZS,60.5999984741,60.7999992371,58.2999992371,62.2000007629,63.7000007629,61.4000015259,..,63.2000007629,64.6999969482,63.2000007629,64,63.4000015259,..,..
"Egypt, Arab Rep.",Wanted fertility rate (births per woman),SP.DYN.WFRT,2.9,..,..,2.3,..,..,2.4,..,..,..,..,..,..,..
"Egypt, Arab Rep.","Water productivity, total (constant 2005 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..,..,..,..,..,1.8826237345,..,..
"Egypt, Arab Rep.",Wholesale price index (2010 = 100),FP.WPI.TOTL,43.5685454008,44.0178528672,62.7012377037,66.0099161237,70.6506766393,77.6852037743,94.1025898414,88.7924111624,100,114.7560730777,117.5767918089,121.5217827745,126.7767516563,..
"Egypt, Arab Rep.",Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,..,..,..,50,..,..,39.3,..,..,..,..,..,35.7,..
"Egypt, Arab Rep.",Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,..,..,..,37.4,..,..,14.8,..,..,..,..,..,12.8,..
"Egypt, Arab Rep.",Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,..,..,..,19,..,..,7.9,..,..,..,..,..,7,..
"Egypt, Arab Rep.",Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,..,..,..,40.4,..,..,31.5,..,..,..,..,..,25.5,..
"Egypt, Arab Rep.",Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,..,..,..,39.8,..,..,29.4,..,..,..,..,..,24.1,..
"Egypt, Arab Rep.",Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..,..,..,33.5,..,..,21.7,..,..,..,..,..,19.9,..
"Egypt, Arab Rep.",Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,27.2462077013,27.5354969574,28.2999308915,28.4835435251,28.618511398,28.4426029734,28.2279029463,28.1766880716,28.1749516951,28.2014617096,28.3333333333,28.4622360409,28.5881116431,..
"Egypt, Arab Rep.","Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,84.9328994751,84.8782730103,..,..,..,87.5096359253,..,89.2819213867,92.0234146118,..,..
"Egypt, Arab Rep.","Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,78.9499893188,81.751449585,..,..,..,84.3069229126,..,86.0515899658,90.3253936768,..,..
"Egypt, Arab Rep.","Youth literacy rate, population 15-24 years, gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..,0.8764516711,0.9305080175,..,..,..,0.9309753776,..,0.9317403436,0.964507103,..,..
"Egypt, Arab Rep.","Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,90.0791168213,87.8567962646,..,..,..,90.5576324463,..,92.355758667,93.6492767334,..,..
Jordan,"Population, total",SP.POP.TOTL,4797000,4917000,5290000,5411000,5536000,5661000,5786000,5915000,6046000,6181000,6318000,6460000,6607000,..
Jordan,Population growth (annual %),SP.POP.GROW,2.469261259,2.470786591,2.4106772886,2.261567279,2.2838299655,2.2328336739,2.1840651499,2.2050290876,2.1905398927,2.208317432,2.1922631703,2.2226615415,2.2500375253,..
Jordan,Surface area (sq. km),AG.SRF.TOTL.K2,88780,88780,88780,88780,88780,88780,88780,89320,89320,89320,89320,89320,89320,..
Jordan,Population density (people per sq. km of land area),EN.POP.DNST,54.3631006346,55.7230281052,59.9501359927,61.3213961922,62.7379873073,64.1545784225,65.5711695376,66.6253660734,68.1009236314,69.6215363821,71.164676729,72.7641360667,74.4199143951,..
Jordan,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,14.4,..,..,..,..,..
Jordan,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,0.31,..,0.13,..,0.13,..,..,..,..,..
Jordan,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,8565066414.27687,9059215954.38835,12045186511.2379,13474558808.1451,15062399456.8569,17179375543.2243,20445481874.2447,23088657444.6218,24901384989.8827,27000157169.5482,29419825555.3799,31920539973.7188,34069769870.4924,..
Jordan,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1790,1840,2280,2490,2720,3030,3530,3900,4120,4370,4660,4940,5160,..
Jordan,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,29605378502.9185,32069878085.362,41066265441.2846,45967119093.0425,51381836579.1067,57607993058.9211,62484026254.2231,65740008978.536,66154573009.4783,69156949425.6786,72017693686.3604,75347578859.6698,78690271325.1209,..
Jordan,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6170,6520,7760,8500,9280,10180,10800,11110,10940,11190,11400,11660,11910,..
Jordan,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,8.03,..,8.42,..,8.19,..,..,..,..,..
Jordan,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.7797560976,71.9563658537,72.4737560976,72.638902439,72.8010487805,72.961195122,73.1197804878,73.2783414634,73.4358780488,73.5918780488,73.7473902439,73.9014146341,..,..
Jordan,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.053,3.966,3.78,3.734,3.689,3.641,3.586,3.526,3.458,3.386,3.314,3.244,..,..
Jordan,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,36.119,34.629,31.0842,30.0568,29.0294,28.002,27.602,27.202,26.802,26.402,26.002,24.8826,23.7632,..
Jordan,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,..,..,..,57.1,..,59.3,..,..,61.2,..,..,..
Jordan,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,99.1,..,..,..,..,99.6,..,..,..
Jordan,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,27.7,26.9,24.8,24.1,23.4,22.7,22.1,21.5,20.8,20.2,19.6,19,18.5,17.9
Jordan,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,1.8999999762,..,..,3,..,..,..
Jordan,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,99,99,95,99,95,95,95,98,98,98,97,98,..
Jordan,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,101.0226669312,..,101.1729812622,104.0503082275,101.1919937134,105.7563476563,105.3885879517,..,..,92.8136520386,..,..,..,..
Jordan,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,102.3870697021,..,106.8326416016,105.6343307495,103.7859725952,102.5744476318,102.0400314331,..,98.7891235352,98.8778305054,98.4392471313,..,..,..
Jordan,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,85.906829834,..,91.6661987305,91.7544708252,92.6801376343,92.8192062378,93.8922119141,..,89.9105987549,89.0588378906,87.8294677734,..,..,..
Jordan,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0308200121,..,1.0144699812,1.0137900114,1.0242400169,1.0198199749,1.0114400387,..,1.0073699951,1.0073900223,1.002679944,..,..,..
Jordan,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,Forest area (sq. km),AG.LND.FRST.K2,980,975,975,980,975,975,975,975,980,975,975,975,..,980
Jordan,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,1.9068953149,1.9062578989,1.9157383866,1.9157383866,1.9157383866,1.9157383866,1.9157383866,1.9157383866,1.9392070071,..,0.0321562858,..,..,..
Jordan,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,137.9618768328,..,..,..,..,..,137.9618768328,..,..
Jordan,Improved water source (% of population with access),SH.H2O.SAFE.ZS,96.8,96.8,96.8,96.8,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9
Jordan,Improved sanitation facilities (% of population with access),SH.STA.ACSN,97.8,97.9,98.1,98.2,98.2,98.3,98.3,98.4,98.5,98.5,98.6,98.6,98.6,98.6
